transaction_id,transaction_date,revenue_amount,transaction_type,quantity,gross_amount,source_system
TX0013586,2024-06-30,8186.03,TRAIL,45.39,133845.98,IPERFORM
TX0013587,2024-06-08,5637.18,COMMISSION,48.45,115685.68,IPERFORM
TX0013588,2024-06-20,7394.59,FEE,41.48,158585.87,IPERFORM
TX0013589,2024-06-25,8052.09,COMMISSION,5.41,144044.18,IPERFORM
TX0013590,2024-06-24,12010.38,FEE,25.41,241659.99,IPERFORM
TX0013591,2024-06-16,9895.52,INTEREST,59.79,168277.77,IPERFORM
TX0013592,2024-07-08,10091.86,INTEREST,18.69,211185.61,IPERFORM
TX0013593,2024-07-22,12367.28,INTEREST,51.86,230948.99,IPERFORM
TX0013594,2024-07-17,8703.46,TRAIL,55.13,141196.44,IPERFORM
TX0013595,2024-07-07,12325.09,COMMISSION,39.95,198879.66,IPERFORM
TX0013596,2024-07-11,11750.04,COMMISSION,32.9,238758.89,IPERFORM
TX0013597,2024-07-10,7671.35,FEE,32.22,163964.36,IPERFORM
TX0013598,2023-08-01,13978.47,TRAIL,33.55,241077.95,IPERFORM
TX0013599,2023-08-28,13610.25,COMMISSION,16.43,290703.04,IPERFORM
TX0013600,2023-08-28,11486.56,INTEREST,33.39,238465.61,IPERFORM
TX0013601,2023-08-11,6052.62,FEE,51.15,132797.86,IPERFORM
TX0013602,2023-08-13,7040.72,INTEREST,9.91,124360.23,IPERFORM
TX0013603,2023-09-23,15036.78,INTEREST,23.0,245146.43,IPERFORM
TX0013604,2023-09-20,12449.18,FEE,29.91,265101.99,IPERFORM
TX0013605,2023-09-06,8442.97,FEE,52.52,176899.04,IPERFORM
TX0013606,2023-09-17,6796.54,INTEREST,47.72,117578.37,IPERFORM
TX0013607,2023-09-12,11599.73,COMMISSION,17.97,234283.73,IPERFORM
TX0013608,2023-10-27,8261.06,FEE,52.86,149345.05,IPERFORM
TX0013609,2023-10-09,18639.76,COMMISSION,21.53,324001.81,IPERFORM
TX0013610,2023-10-23,14433.6,TRAIL,21.11,220540.38,IPERFORM
TX0013611,2023-10-25,7431.11,INTEREST,54.59,125941.99,IPERFORM
TX0013612,2023-10-06,7428.8,FEE,22.22,139851.86,IPERFORM
TX0013613,2023-11-21,9186.9,INTEREST,12.47,139528.76,IPERFORM
TX0013614,2023-11-22,4697.42,INTEREST,21.44,95270.83,IPERFORM
TX0013615,2023-11-09,4343.49,TRAIL,9.07,72341.42,IPERFORM
TX0013616,2023-11-18,9054.71,FEE,50.56,138780.48,IPERFORM
TX0013617,2023-11-04,8826.75,INTEREST,23.2,184288.25,IPERFORM
TX0013618,2023-11-27,4761.88,TRAIL,59.38,85086.09,IPERFORM
TX0013619,2023-11-03,5407.52,COMMISSION,37.81,111964.4,IPERFORM
TX0013620,2023-11-01,4150.79,INTEREST,21.83,90389.32,IPERFORM
TX0013621,2023-11-20,8528.03,FEE,44.97,184287.36,IPERFORM
TX0013622,2023-12-17,10309.88,TRAIL,10.42,181178.4,IPERFORM
TX0013623,2023-12-05,9366.82,COMMISSION,18.77,173916.76,IPERFORM
TX0013624,2023-12-03,9549.9,TRAIL,59.08,196895.88,IPERFORM
TX0013625,2023-12-07,5518.56,COMMISSION,45.4,92804.58,IPERFORM
TX0013626,2023-12-01,7088.9,COMMISSION,39.22,152130.91,IPERFORM
TX0013627,2023-12-30,10608.65,INTEREST,28.74,230010.27,IPERFORM
TX0013628,2023-12-03,6158.83,COMMISSION,9.11,125091.45,IPERFORM
TX0013629,2023-12-24,5028.14,FEE,21.26,100549.44,IPERFORM
TX0013630,2024-01-14,5930.58,TRAIL,9.62,119375.12,IPERFORM
TX0013631,2024-01-18,8181.71,FEE,57.09,177566.41,IPERFORM
TX0013632,2024-01-27,4879.69,COMMISSION,35.36,93032.4,IPERFORM
TX0013633,2024-01-15,6942.44,COMMISSION,21.49,135914.27,IPERFORM
TX0013634,2024-01-16,6137.83,COMMISSION,50.26,129219.47,IPERFORM
TX0013635,2024-01-07,7765.01,INTEREST,36.02,128299.33,IPERFORM
TX0013636,2024-01-13,4089.93,INTEREST,46.5,76044.06,IPERFORM
TX0013637,2024-01-07,4606.49,COMMISSION,59.39,82681.25,IPERFORM
TX0013638,2024-01-08,8498.11,TRAIL,46.46,168326.91,IPERFORM
TX0013639,2024-02-22,11986.18,TRAIL,15.85,193222.58,IPERFORM
TX0013640,2024-02-29,12902.77,FEE,24.47,219908.88,IPERFORM
TX0013641,2024-02-11,13352.7,COMMISSION,39.52,210946.33,IPERFORM
TX0013642,2024-02-04,12602.37,COMMISSION,58.56,191967.31,IPERFORM
TX0013643,2024-02-24,7272.08,INTEREST,46.99,131458.68,IPERFORM
TX0013644,2024-03-15,8354.03,FEE,53.57,168621.55,IPERFORM
TX0013645,2024-03-11,10536.57,TRAIL,47.58,190472.34,IPERFORM
TX0013646,2024-03-18,8149.6,TRAIL,13.44,172567.91,IPERFORM
TX0013647,2024-03-06,21116.48,COMMISSION,53.29,449992.16,IPERFORM
TX0013648,2024-03-28,15377.34,TRAIL,32.26,230734.62,IPERFORM
TX0013649,2024-04-15,7759.57,INTEREST,18.6,125429.95,IPERFORM
TX0013650,2024-04-03,7118.35,TRAIL,9.87,141193.37,IPERFORM
TX0013651,2024-04-06,7702.57,COMMISSION,27.57,165026.51,IPERFORM
TX0013652,2024-04-14,11782.41,FEE,39.02,208197.57,IPERFORM
TX0013653,2024-04-11,9714.36,FEE,33.07,159643.02,IPERFORM
TX0013654,2024-04-30,10193.75,COMMISSION,40.09,165096.81,IPERFORM
TX0013655,2024-04-11,7192.91,COMMISSION,18.97,121519.44,IPERFORM
TX0013656,2024-05-18,6617.39,TRAIL,58.48,103442.46,IPERFORM
TX0013657,2024-05-11,5295.5,INTEREST,5.67,111118.72,IPERFORM
TX0013658,2024-05-21,8642.16,INTEREST,17.01,150558.43,IPERFORM
TX0013659,2024-05-11,6568.47,COMMISSION,52.67,143731.45,IPERFORM
TX0013660,2024-05-15,7898.17,COMMISSION,36.14,134581.42,IPERFORM
TX0013661,2024-05-20,9107.35,INTEREST,15.58,156899.82,IPERFORM
TX0013662,2024-05-14,8048.05,COMMISSION,38.23,149559.7,IPERFORM
TX0013663,2024-05-04,8731.9,COMMISSION,55.07,156962.19,IPERFORM
TX0013664,2024-06-26,4412.72,TRAIL,14.69,67114.08,IPERFORM
TX0013665,2024-06-01,5481.73,TRAIL,27.54,93450.91,IPERFORM
TX0013666,2024-06-18,8365.99,TRAIL,33.15,178558.23,IPERFORM
TX0013667,2024-06-15,4256.76,FEE,15.45,88931.07,IPERFORM
TX0013668,2024-06-10,9126.88,FEE,54.1,142757.2,IPERFORM
TX0013669,2024-06-19,8903.96,COMMISSION,23.88,182996.45,IPERFORM
TX0013670,2024-06-23,10984.97,COMMISSION,27.9,200554.22,IPERFORM
TX0013671,2024-06-04,10544.6,FEE,23.46,224860.07,IPERFORM
TX0013672,2024-07-02,6800.73,COMMISSION,20.19,133391.69,IPERFORM
TX0013673,2024-07-12,8881.14,TRAIL,32.14,149313.8,IPERFORM
TX0013674,2024-07-18,9597.54,FEE,40.01,148719.78,IPERFORM
TX0013675,2024-07-08,7027.58,COMMISSION,53.13,147817.78,IPERFORM
TX0013676,2024-07-24,5847.79,FEE,35.02,112104.5,IPERFORM
TX0013677,2024-07-06,8166.27,INTEREST,19.53,133240.98,IPERFORM
TX0013678,2024-07-15,6081.03,FEE,58.31,123332.01,IPERFORM
TX0013679,2024-07-26,5615.82,FEE,56.02,95881.85,IPERFORM
TX0013680,2023-08-29,5414.01,COMMISSION,29.85,87843.88,IPERFORM
TX0013681,2023-08-25,8926.61,COMMISSION,44.39,184011.89,IPERFORM
TX0013682,2023-08-12,9034.9,TRAIL,5.96,197210.02,IPERFORM
TX0013683,2023-08-08,9317.31,COMMISSION,48.4,175929.95,IPERFORM
TX0013684,2023-08-13,6512.22,INTEREST,15.46,101175.24,IPERFORM
TX0013685,2023-08-24,9160.88,FEE,57.72,161606.9,IPERFORM
TX0013686,2023-08-01,6414.94,TRAIL,48.5,120459.19,IPERFORM
TX0013687,2023-09-14,7052.19,FEE,58.28,133360.18,IPERFORM
TX0013688,2023-09-20,16685.93,FEE,15.1,348919.68,IPERFORM
TX0013689,2023-09-13,12142.31,TRAIL,31.96,256105.83,IPERFORM
TX0013690,2023-09-12,14026.58,FEE,39.33,277442.67,IPERFORM
TX0013691,2023-09-09,8825.26,INTEREST,23.82,140427.2,IPERFORM
TX0013692,2023-10-18,8357.87,COMMISSION,44.51,162598.83,IPERFORM
TX0013693,2023-10-10,11939.18,TRAIL,9.92,217717.9,IPERFORM
TX0013694,2023-10-01,10690.32,FEE,7.13,167885.26,IPERFORM
TX0013695,2023-10-13,11682.48,TRAIL,21.84,210335.54,IPERFORM
TX0013696,2023-10-24,12375.44,INTEREST,59.69,269878.04,IPERFORM
TX0013697,2023-10-04,7927.64,FEE,9.21,156507.08,IPERFORM
TX0013698,2023-11-06,13524.97,TRAIL,38.86,294819.05,IPERFORM
TX0013699,2023-11-25,9284.41,FEE,38.64,155393.64,IPERFORM
TX0013700,2023-11-06,15088.03,FEE,26.49,283174.48,IPERFORM
TX0013701,2023-11-21,15948.27,TRAIL,26.89,272937.19,IPERFORM
TX0013702,2023-11-26,7143.23,FEE,43.73,142442.84,IPERFORM
TX0013703,2023-12-05,6333.63,FEE,14.95,96666.0,IPERFORM
TX0013704,2023-12-10,11126.07,FEE,49.05,226468.05,IPERFORM
TX0013705,2023-12-01,12396.51,FEE,54.91,244944.35,IPERFORM
TX0013706,2023-12-30,14203.63,TRAIL,7.42,307069.24,IPERFORM
TX0013707,2023-12-23,7873.39,COMMISSION,58.38,129231.96,IPERFORM
TX0013708,2023-12-01,14971.69,INTEREST,25.96,237030.96,IPERFORM
TX0013709,2024-01-19,8210.49,COMMISSION,15.83,135327.04,IPERFORM
TX0013710,2024-01-22,9926.6,COMMISSION,11.35,202005.35,IPERFORM
TX0013711,2024-01-16,10839.28,FEE,57.9,171010.73,IPERFORM
TX0013712,2024-01-07,12301.66,COMMISSION,27.03,265610.72,IPERFORM
TX0013713,2024-01-21,11941.82,FEE,42.6,179347.56,IPERFORM
TX0013714,2024-01-25,11383.84,COMMISSION,38.77,228436.63,IPERFORM
TX0013715,2024-02-11,10476.47,FEE,5.84,190529.26,IPERFORM
TX0013716,2024-02-19,5784.11,COMMISSION,26.51,120548.12,IPERFORM
TX0013717,2024-02-20,10619.13,INTEREST,49.25,168993.51,IPERFORM
TX0013718,2024-02-03,5196.84,TRAIL,20.42,107042.96,IPERFORM
TX0013719,2024-02-08,8063.69,FEE,5.44,171258.26,IPERFORM
TX0013720,2024-02-29,4822.85,COMMISSION,35.84,74729.44,IPERFORM
TX0013721,2024-02-07,9641.97,FEE,29.96,163940.3,IPERFORM
TX0013722,2024-02-18,6676.02,TRAIL,59.63,102671.58,IPERFORM
TX0013723,2024-03-10,6362.8,COMMISSION,24.65,111572.2,IPERFORM
TX0013724,2024-03-23,9816.16,FEE,13.66,157375.81,IPERFORM
TX0013725,2024-03-29,8667.26,FEE,54.65,171517.22,IPERFORM
TX0013726,2024-03-11,9877.79,COMMISSION,13.1,175660.92,IPERFORM
TX0013727,2024-03-21,5696.4,INTEREST,33.38,122216.34,IPERFORM
TX0013728,2024-03-06,9687.5,INTEREST,29.3,192173.13,IPERFORM
TX0013729,2024-03-18,6094.5,TRAIL,31.42,131297.46,IPERFORM
TX0013730,2024-03-23,9150.3,TRAIL,20.99,156728.24,IPERFORM
TX0013731,2024-04-26,9393.22,FEE,52.09,158292.87,IPERFORM
TX0013732,2024-04-20,6293.5,FEE,57.0,136757.39,IPERFORM
TX0013733,2024-04-10,6535.28,FEE,29.67,122325.6,IPERFORM
TX0013734,2024-04-23,11993.48,FEE,7.71,247742.11,IPERFORM
TX0013735,2024-04-17,14621.78,FEE,31.52,296941.62,IPERFORM
TX0013736,2024-04-14,14358.05,TRAIL,38.53,312009.4,IPERFORM
TX0013737,2024-04-19,7576.62,FEE,49.0,129188.38,IPERFORM
TX0013738,2024-05-07,10668.86,TRAIL,20.11,167210.99,IPERFORM
TX0013739,2024-05-09,9668.24,TRAIL,26.08,154666.46,IPERFORM
TX0013740,2024-05-04,6831.64,FEE,39.45,126435.12,IPERFORM
TX0013741,2024-05-11,10575.26,COMMISSION,14.59,226252.09,IPERFORM
TX0013742,2024-05-26,9016.27,COMMISSION,26.83,156596.21,IPERFORM
TX0013743,2024-05-20,7593.41,TRAIL,21.16,147799.38,IPERFORM
TX0013744,2024-05-15,11823.53,FEE,58.18,215971.41,IPERFORM
TX0013745,2024-06-20,22168.96,INTEREST,42.61,470669.92,IPERFORM
TX0013746,2024-06-24,13812.46,COMMISSION,49.03,247949.82,IPERFORM
TX0013747,2024-06-06,12441.84,COMMISSION,47.7,249818.63,IPERFORM
TX0013748,2024-06-17,9485.31,COMMISSION,32.69,165962.64,IPERFORM
TX0013749,2024-06-07,8515.0,TRAIL,36.9,130051.35,IPERFORM
TX0013750,2024-07-18,4465.21,COMMISSION,22.03,96303.5,IPERFORM
TX0013751,2024-07-22,4194.89,FEE,30.82,69629.21,IPERFORM
TX0013752,2024-07-29,7288.36,INTEREST,46.14,149727.34,IPERFORM
TX0013753,2024-07-15,9797.16,TRAIL,30.71,195847.04,IPERFORM
TX0013754,2024-07-28,5993.85,TRAIL,31.06,127906.61,IPERFORM
TX0013755,2024-07-09,7144.05,TRAIL,15.63,114319.71,IPERFORM
TX0013756,2024-07-13,7536.66,FEE,59.46,126038.56,IPERFORM
TX0013757,2024-07-05,8972.47,INTEREST,59.84,147872.6,IPERFORM
TX0013758,2024-07-10,6616.66,FEE,12.9,112599.21,IPERFORM
TX0013759,2023-08-24,11265.61,TRAIL,32.77,232498.85,IPERFORM
TX0013760,2023-08-28,8261.92,FEE,53.72,147532.09,IPERFORM
TX0013761,2023-08-08,7245.46,COMMISSION,57.12,130998.06,IPERFORM
TX0013762,2023-08-07,13391.68,TRAIL,32.25,225958.76,IPERFORM
TX0013763,2023-08-13,13301.09,FEE,53.76,273655.84,IPERFORM
TX0013764,2023-09-15,9096.58,TRAIL,44.66,195394.7,IPERFORM
TX0013765,2023-09-02,19822.61,COMMISSION,21.78,357524.49,IPERFORM
TX0013766,2023-09-24,7539.82,FEE,39.91,134264.78,IPERFORM
TX0013767,2023-09-26,10684.5,TRAIL,35.5,181754.03,IPERFORM
TX0013768,2023-09-17,10841.28,COMMISSION,21.06,233141.13,IPERFORM
TX0013769,2023-10-22,13981.02,INTEREST,50.89,211379.47,IPERFORM
TX0013770,2023-10-19,9545.85,TRAIL,58.38,208308.7,IPERFORM
TX0013771,2023-10-13,13351.43,INTEREST,45.04,207185.24,IPERFORM
TX0013772,2023-10-21,6094.24,INTEREST,23.86,102850.07,IPERFORM
TX0013773,2023-10-11,11501.59,INTEREST,20.84,199272.9,IPERFORM
TX0013774,2023-10-16,8232.25,TRAIL,44.94,124742.67,IPERFORM
TX0013775,2023-11-10,4968.32,INTEREST,22.08,83549.38,IPERFORM
TX0013776,2023-11-27,5671.46,TRAIL,23.46,123618.22,IPERFORM
TX0013777,2023-11-10,5676.23,FEE,13.64,101116.97,IPERFORM
TX0013778,2023-11-07,7994.87,TRAIL,26.35,153121.12,IPERFORM
TX0013779,2023-11-21,4860.18,COMMISSION,34.72,80475.49,IPERFORM
TX0013780,2023-11-26,9287.57,FEE,11.64,140872.01,IPERFORM
TX0013781,2023-11-16,7705.45,TRAIL,10.07,155719.53,IPERFORM
TX0013782,2023-11-07,5902.13,FEE,43.21,95351.9,IPERFORM
TX0013783,2023-11-20,7653.35,TRAIL,34.08,147647.66,IPERFORM
TX0013784,2023-12-31,8855.39,FEE,50.14,178527.81,IPERFORM
TX0013785,2023-12-03,19375.84,TRAIL,41.88,333363.38,IPERFORM
TX0013786,2023-12-28,11112.86,TRAIL,23.73,180571.55,IPERFORM
TX0013787,2023-12-16,16071.83,COMMISSION,7.25,283351.66,IPERFORM
TX0013788,2023-12-21,15103.09,FEE,35.98,308583.44,IPERFORM
TX0013789,2024-01-18,15653.82,TRAIL,58.74,241376.65,IPERFORM
TX0013790,2024-01-05,15891.89,INTEREST,49.73,286701.78,IPERFORM
TX0013791,2024-01-22,6848.81,FEE,14.98,133295.65,IPERFORM
TX0013792,2024-01-16,13228.67,INTEREST,37.18,237406.99,IPERFORM
TX0013793,2024-01-10,11054.04,TRAIL,19.39,185564.9,IPERFORM
TX0013794,2024-02-24,10198.25,TRAIL,7.14,190908.24,IPERFORM
TX0013795,2024-02-29,12554.62,COMMISSION,45.46,195319.26,IPERFORM
TX0013796,2024-02-10,9125.36,COMMISSION,34.58,198051.25,IPERFORM
TX0013797,2024-02-19,14972.84,COMMISSION,42.55,245365.87,IPERFORM
TX0013798,2024-02-09,16376.43,COMMISSION,43.5,252281.05,IPERFORM
TX0013799,2024-03-08,6845.24,FEE,38.7,136106.94,IPERFORM
TX0013800,2024-03-21,8738.09,TRAIL,26.82,181117.8,IPERFORM
TX0013801,2024-03-31,9710.31,COMMISSION,41.53,173933.08,IPERFORM
TX0013802,2024-03-24,8313.03,COMMISSION,44.26,141185.2,IPERFORM
TX0013803,2024-03-06,7687.23,TRAIL,45.35,134125.29,IPERFORM
TX0013804,2024-03-28,4291.8,FEE,46.15,70152.17,IPERFORM
TX0013805,2024-03-13,10148.6,TRAIL,20.41,161909.13,IPERFORM
TX0013806,2024-03-28,4432.15,TRAIL,57.13,90916.02,IPERFORM
TX0013807,2024-03-04,9211.26,FEE,16.69,200048.62,IPERFORM
TX0013808,2024-04-04,16964.04,TRAIL,41.73,357667.29,IPERFORM
TX0013809,2024-04-08,16243.54,COMMISSION,56.53,271229.07,IPERFORM
TX0013810,2024-04-16,13445.06,TRAIL,31.86,269262.78,IPERFORM
TX0013811,2024-04-14,6303.6,FEE,40.51,115002.83,IPERFORM
TX0013812,2024-04-06,16048.26,COMMISSION,55.53,278725.99,IPERFORM
TX0013813,2024-05-10,6998.5,FEE,13.35,152830.77,IPERFORM
TX0013814,2024-05-06,5869.65,TRAIL,15.26,119272.42,IPERFORM
TX0013815,2024-05-02,7700.83,FEE,56.82,126861.57,IPERFORM
TX0013816,2024-05-15,9894.63,TRAIL,9.89,174828.54,IPERFORM
TX0013817,2024-05-26,4793.83,COMMISSION,18.02,102297.27,IPERFORM
TX0013818,2024-05-29,3714.71,INTEREST,51.95,78951.88,IPERFORM
TX0013819,2024-05-22,9425.24,TRAIL,44.68,159660.13,IPERFORM
TX0013820,2024-05-22,9311.87,TRAIL,37.17,165437.33,IPERFORM
TX0013821,2024-05-11,4580.6,TRAIL,15.66,83890.05,IPERFORM
TX0013822,2024-06-25,14005.38,COMMISSION,20.61,277283.42,IPERFORM
TX0013823,2024-06-24,6768.74,COMMISSION,51.52,125918.41,IPERFORM
TX0013824,2024-06-06,5717.94,COMMISSION,59.43,99100.46,IPERFORM
TX0013825,2024-06-26,10246.9,TRAIL,55.64,197056.67,IPERFORM
TX0013826,2024-06-18,9600.06,TRAIL,42.18,157428.6,IPERFORM
TX0013827,2024-06-14,6991.97,COMMISSION,27.99,139187.42,IPERFORM
TX0013828,2024-06-14,11064.74,TRAIL,17.18,238524.29,IPERFORM
TX0013829,2024-07-30,9860.95,FEE,6.79,175144.22,IPERFORM
TX0013830,2024-07-19,13162.97,TRAIL,31.27,257704.05,IPERFORM
TX0013831,2024-07-01,14403.92,FEE,39.61,251833.55,IPERFORM
TX0013832,2024-07-10,10253.53,FEE,35.99,201485.28,IPERFORM
TX0013833,2024-07-17,14293.0,INTEREST,41.73,295618.35,IPERFORM
TX0013834,2023-08-05,6799.63,TRAIL,23.46,122579.15,IPERFORM
TX0013835,2023-08-23,6636.68,COMMISSION,37.14,132855.86,IPERFORM
TX0013836,2023-08-28,10446.86,COMMISSION,29.61,200795.2,IPERFORM
TX0013837,2023-08-19,8028.25,FEE,25.0,171160.87,IPERFORM
TX0013838,2023-08-29,6630.47,INTEREST,7.9,141227.48,IPERFORM
TX0013839,2023-08-01,13332.51,FEE,21.56,216153.86,IPERFORM
TX0013840,2023-09-18,5803.0,FEE,36.16,89168.34,IPERFORM
TX0013841,2023-09-25,7906.35,FEE,38.47,144358.48,IPERFORM
TX0013842,2023-09-06,7908.93,TRAIL,57.95,145640.67,IPERFORM
TX0013843,2023-09-13,7827.25,INTEREST,21.57,122398.07,IPERFORM
TX0013844,2023-09-04,10305.68,TRAIL,15.15,217615.33,IPERFORM
TX0013845,2023-09-12,6744.55,TRAIL,26.75,130697.48,IPERFORM
TX0013846,2023-09-09,10070.07,FEE,56.53,199605.43,IPERFORM
TX0013847,2023-10-05,5500.84,COMMISSION,48.24,115703.18,IPERFORM
TX0013848,2023-10-17,6942.58,COMMISSION,50.32,124914.79,IPERFORM
TX0013849,2023-10-20,7896.48,TRAIL,20.98,134382.52,IPERFORM
TX0013850,2023-10-21,8504.37,FEE,31.79,142898.9,IPERFORM
TX0013851,2023-10-06,9273.67,FEE,50.24,173349.69,IPERFORM
TX0013852,2023-10-22,9180.77,TRAIL,40.76,162925.3,IPERFORM
TX0013853,2023-10-20,8806.08,TRAIL,18.03,167100.41,IPERFORM
TX0013854,2023-11-25,12516.99,INTEREST,9.81,250882.34,IPERFORM
TX0013855,2023-11-27,12756.0,INTEREST,8.91,220684.46,IPERFORM
TX0013856,2023-11-27,10974.02,TRAIL,31.36,217817.67,IPERFORM
TX0013857,2023-11-22,12850.4,COMMISSION,10.63,211483.63,IPERFORM
TX0013858,2023-11-13,7376.52,FEE,22.99,148036.49,IPERFORM
TX0013859,2023-12-08,10937.08,COMMISSION,23.49,215876.54,IPERFORM
TX0013860,2023-12-15,11633.14,FEE,30.29,213876.6,IPERFORM
TX0013861,2023-12-01,9788.24,COMMISSION,57.71,197236.79,IPERFORM
TX0013862,2023-12-08,12821.88,INTEREST,52.27,195221.29,IPERFORM
TX0013863,2023-12-28,10952.04,INTEREST,18.52,228749.2,IPERFORM
TX0013864,2023-12-27,11816.91,COMMISSION,15.85,259132.1,IPERFORM
TX0013865,2024-01-01,6521.08,FEE,50.33,141252.67,IPERFORM
TX0013866,2024-01-10,4786.5,TRAIL,21.97,94207.74,IPERFORM
TX0013867,2024-01-23,5019.29,TRAIL,23.28,105205.39,IPERFORM
TX0013868,2024-01-25,8887.99,FEE,24.12,166259.85,IPERFORM
TX0013869,2024-01-29,8387.68,INTEREST,48.96,151194.49,IPERFORM
TX0013870,2024-01-17,5663.17,INTEREST,38.75,119180.22,IPERFORM
TX0013871,2024-01-04,6414.67,COMMISSION,14.74,125302.16,IPERFORM
TX0013872,2024-01-24,7437.8,COMMISSION,23.91,133482.43,IPERFORM
TX0013873,2024-01-16,7716.86,COMMISSION,47.76,169515.95,IPERFORM
TX0013874,2024-02-19,15814.51,TRAIL,46.45,245752.74,IPERFORM
TX0013875,2024-02-21,12468.4,INTEREST,28.91,245849.93,IPERFORM
TX0013876,2024-02-24,6664.51,FEE,20.6,119896.66,IPERFORM
TX0013877,2024-02-11,10575.62,COMMISSION,13.81,195675.88,IPERFORM
TX0013878,2024-02-25,15142.75,INTEREST,17.19,231891.24,IPERFORM
TX0013879,2024-03-11,14009.12,FEE,16.48,246828.59,IPERFORM
TX0013880,2024-03-20,13422.83,FEE,40.02,268152.88,IPERFORM
TX0013881,2024-03-18,12488.0,FEE,56.18,256310.78,IPERFORM
TX0013882,2024-03-23,14229.62,TRAIL,49.43,250252.27,IPERFORM
TX0013883,2024-03-31,10975.5,TRAIL,39.1,169979.79,IPERFORM
TX0013884,2024-04-16,6590.26,COMMISSION,55.0,100968.38,IPERFORM
TX0013885,2024-04-30,11093.37,COMMISSION,42.21,208503.85,IPERFORM
TX0013886,2024-04-07,8418.15,TRAIL,46.73,165611.77,IPERFORM
TX0013887,2024-04-23,4297.79,COMMISSION,27.87,86003.4,IPERFORM
TX0013888,2024-04-29,6476.88,FEE,16.31,141865.98,IPERFORM
TX0013889,2024-04-20,8707.13,COMMISSION,16.09,161361.63,IPERFORM
TX0013890,2024-04-26,5191.01,FEE,11.04,107378.3,IPERFORM
TX0013891,2024-04-23,6145.78,COMMISSION,47.24,130777.47,IPERFORM
TX0013892,2024-04-17,11891.64,FEE,6.12,253332.49,IPERFORM
TX0013893,2024-05-21,5542.08,FEE,37.53,93103.11,IPERFORM
TX0013894,2024-05-12,8279.65,TRAIL,49.42,136707.01,IPERFORM
TX0013895,2024-05-28,10074.33,TRAIL,44.86,199372.17,IPERFORM
TX0013896,2024-05-07,7400.2,FEE,6.06,122620.71,IPERFORM
TX0013897,2024-05-19,4558.9,INTEREST,26.52,96564.27,IPERFORM
TX0013898,2024-05-31,7144.9,TRAIL,13.72,138148.27,IPERFORM
TX0013899,2024-05-22,3922.58,INTEREST,43.37,59015.63,IPERFORM
TX0013900,2024-05-01,7197.83,FEE,5.81,120258.98,IPERFORM
TX0013901,2024-05-07,7261.45,TRAIL,51.62,139040.02,IPERFORM
TX0013902,2024-06-04,8336.61,COMMISSION,50.57,154631.23,IPERFORM
TX0013903,2024-06-18,9117.27,TRAIL,29.8,186090.57,IPERFORM
TX0013904,2024-06-24,6942.07,TRAIL,8.73,140374.74,IPERFORM
TX0013905,2024-06-23,6615.4,FEE,21.18,122968.62,IPERFORM
TX0013906,2024-06-13,13313.21,INTEREST,37.61,288860.59,IPERFORM
TX0013907,2024-06-29,10989.86,COMMISSION,30.17,188293.11,IPERFORM
TX0013908,2024-06-12,6620.78,TRAIL,28.04,103207.27,IPERFORM
TX0013909,2024-07-23,14265.15,TRAIL,47.41,290479.41,IPERFORM
TX0013910,2024-07-29,6860.93,COMMISSION,57.94,131923.31,IPERFORM
TX0013911,2024-07-19,16186.07,COMMISSION,15.39,319557.4,IPERFORM
TX0013912,2024-07-31,16395.99,TRAIL,56.82,264061.12,IPERFORM
TX0013913,2024-07-04,10274.29,FEE,39.78,208258.94,IPERFORM
TX0013914,2023-08-18,5891.14,INTEREST,43.66,125207.05,IPERFORM
TX0013915,2023-08-18,5878.79,INTEREST,58.24,105236.68,IPERFORM
TX0013916,2023-08-19,7182.84,FEE,26.16,110778.1,IPERFORM
TX0013917,2023-08-12,8745.41,INTEREST,23.63,178063.66,IPERFORM
TX0013918,2023-08-07,7289.72,INTEREST,26.75,112206.58,IPERFORM
TX0013919,2023-08-03,7086.33,COMMISSION,15.36,128495.11,IPERFORM
TX0013920,2023-08-22,7005.29,FEE,54.38,131858.81,IPERFORM
TX0013921,2023-08-18,3340.77,COMMISSION,9.01,65091.4,IPERFORM
TX0013922,2023-09-23,11177.77,FEE,56.81,244236.51,IPERFORM
TX0013923,2023-09-03,13179.96,TRAIL,21.97,211267.76,IPERFORM
TX0013924,2023-09-12,11153.3,COMMISSION,56.42,209503.71,IPERFORM
TX0013925,2023-09-07,5853.28,TRAIL,49.13,89049.72,IPERFORM
TX0013926,2023-09-17,7090.92,TRAIL,29.47,141386.2,IPERFORM
TX0013927,2023-09-05,6311.47,TRAIL,53.82,105591.1,IPERFORM
TX0013928,2023-10-01,9683.94,COMMISSION,9.61,209477.89,IPERFORM
TX0013929,2023-10-01,5834.67,INTEREST,49.56,109519.9,IPERFORM
TX0013930,2023-10-14,9016.98,TRAIL,47.73,145421.93,IPERFORM
TX0013931,2023-10-12,4981.67,FEE,9.4,95332.69,IPERFORM
TX0013932,2023-10-02,6277.16,INTEREST,44.67,118356.83,IPERFORM
TX0013933,2023-10-07,7691.01,FEE,49.27,124605.01,IPERFORM
TX0013934,2023-10-07,7968.02,TRAIL,44.64,129660.83,IPERFORM
TX0013935,2023-10-20,5989.33,COMMISSION,43.16,90260.11,IPERFORM
TX0013936,2023-11-06,5855.93,INTEREST,15.95,120496.37,IPERFORM
